MANDT,VBELN,POSNR,MATNR,ARKTX,KWMENG,VRKME,NETPR,NETWR,WERKS,LGORT,PSTYV,ABGRU
100,5000000465,000030, MAT00075,Carton Box 19,32,EA,781.4,25004.8,C100,0003,TAN,
100,5000000465,000040,MAT00030,Standing Desk 8,40,EA,6274.82,376489.2,A100,0001,TAN,
100,5000000466,000010,MAT00030,Standing Desk 8,4,EA,6348.26,25393.04,A100,0002,TAN,
100,5000000466,000020,MAT00031,Packing Tape 8,43,EA,162.89,7004.27,A100,0001,TAN,
100,5000000466,000030,MAT00071,Pallet 18,23,EA,852.89,19616.47,G100,0001,TAN,
100,5000000466,000040,MAT00043,Carton Box 11,11,EA,572.38,6296.18,C100,0002,TAN,
100,5000000467,000010,MAT00032 ,Safety Helmet 8,52,EA,329.89,17154.28,C100,0001,TAN,
100,5000000467,000020,MAT00010,Office Chair 3,56,EA,14012.8,784716.8,A100,0002,TAN,
100,5000000467,000030,MAT00031,Packing Tape 8,20,EA,151.81,3036.2,A100,0003,TAN,
100,5000000467,000040,MAT00008,Industrial Lubricant 2,50,EA,6420.58,321029.0,G100,0001,TAN,
100,5000000467,000050,MAT00037,Business Monitor 10,32,EA,13295.68,425461.76,C100,0003,TAN,
100,5000000468,000010,MAT00002,Desk Lamp 1,20,EA,7106.74,142134.8,G100,0001,TAN,
100,5000000469,000010,MAT00004,Industrial Lubricant 1,32,EA,4888.92,156445.44,C100,0001,TAN,
100,5000000470,000010,MAT00056,Safety Gloves 14,60,EA,6236.08,374164.8,A100,0001,TAN,
100,5000000470,000020,MAT00046,Meeting Table 12,18,EA,17800.0,480600.0,C100,0003,TAN,
100,5000000470,000030,MAT00045,Laptop 15 Inch 12,5,EA,11866.99,59334.95,G100,0002,TAN,
100,5000000470,000040,MAT00005,USB-C Dock 2,22,EA,5451.4,119930.8,C100,0002,TAN,
100,5000000471,000010,MAT00024,Tool Kit 6,33,EA,779.97,25739.01,G100,0003,TAN,
100,5000000471,000020,MAT00039,Carton Box 10,8,EA,359.91,2879.28,G100,0002,TAN,
100,5000000472,000010,MAT00077,Business Monitor 20,37,EA,4113.12,152185.44,A100,0002,TAN,
100,5000000473,000010,MAT00003,Packing Tape 1,40,EA,765.54,30621.6,A100,0003,TAN,
100,5000000473,000020,MAT00078,Filing Cabinet 20,31,EA,8392.32,260161.92,C100,0001,TAN,
100,5000000473,000030,MAT00069,USB-C Dock 18,6,EA,37418.4,224510.4,G100,0001,TAN,
100,5000000474,000010,MAT00020,Tool Kit 5,52,EA,4249.23,220959.96,G100,0002,TAN,
100,5000000474,000020,MAT00035,Carton Box 9,50,EA,279.34,13967.0,A100,0001,TAN,
100,5000000474,000030,MAT00036,Safety Gloves 9,5,EA,2845.21,14226.05,A100,0001,TAN,
100,5000000475,000010,MAT00053,USB-C Dock 14,58,EA,33839.97,1962718.26,A100,0002,TAN,
100,5000000475,000020,MAT00059,Pallet 15,14,EA,268.12,3753.68,A100,0003,TAN,
100,5000000475,000030,MAT00066,Standing Desk 17,4,EA,5079.56,20318.24,G100,0002,TAN,
100,5000000476,000010,MAT00068,Safety Gloves 17,51,EA,7182.36,366300.36,C100,0003,TAN,
100,5000000476,000020,MAT00070,Meeting Table 18,21,EA,5243.9,110121.9,C100,0001,TAN,
100,5000000476,000030,MAT00067,Stretch Film 17,22,EA,752.43,16553.46,G100,0002,TAN,
100,5000000477,000010,MAT00075,Carton Box 19,43,EA,900.4,38717.2,G100,0003,TAN,
100,5000000477,000020,MAT00046,Meeting Table 12,45,EA,15883.88,714774.6,A100,0001,TAN,
100,5000000477,000030,MAT00062,Office Chair 16,53,EA,14780.96,783390.88,A100,0002,TAN,
100,5000000477,000040,MAT00056,Safety Gloves 14,18,EA,5958.27,107248.86,A100,0003,TAN,
100,5000000477,000050,MAT00038,Office Chair 10,6,EA,4916.34,29498.04,C100,0003,TAN,
100,5000000478,000010,MAT00058,Office Chair 15,20,EA,4629.28,92585.6,A100,0001,TAN,
100,5000000478,000020,MAT00067,Stretch Film 17,11,EA,712.26,7834.86,C100,0002,TAN,
100,5000000478,000030,MAT00038,Office Chair 10,25,EA,4869.07,121726.75,C100,0001,TAN,
100,5000000479,000010,MAT00047,Stretch Film 12,37,EA,663.87,24563.19,G100,0002,TAN,
100,5000000479,000020,MAT00029,Wireless Keyboard 8,57,EA,28907.24,1647712.68,C100,0001,TAN,
100,5000000479,000030,MAT00013,Business Monitor 4,16,EA,30430.03,486880.48,C100,0002,TAN,
100,5000000479,000040,MAT00053,USB-C Dock 14,7,EA,31761.94,222333.58,G100,0001,TAN,
100,5000000479,000050,MAT00016,Safety Helmet 4,10,EA,273.93,2739.3,A100,0002,TAN,
100,5000000480,000010,MAT00041,USB-C Dock 11,46,EA,15500.29,713013.34,G100,0003,TAN,
100,5000000481,000010,MAT00069,USB-C Dock 18,31,EA,31100.11,964103.41,C100,0002,TAN,
100,5000000482,000010,MAT00026,Filing Cabinet 7,42,EA,10398.82,436750.44,A100,0001,TAN,
100,5000000482,000020,MAT00064,Drill Bit Set 16,16,EA,3356.5,53704.0,C100,0001,TAN,
100,5000000482,000030,MAT00033,Business Monitor 9,11,EA,-27738.75,305126.25,C100,0001,TAN,
100,5000000483,000010,MAT00052,Safety Helmet 13,54,EA,5289.29,285621.66,A100,0003,TAN,
100,5000000483,000020,MAT00001,Barcode Scanner 1,43,EA,9730.71,418420.53,G100,0003,TAN,
100,5000000483,000030,MAT00055,Packing Tape 14,37,EA,1179.33,43635.21,G100,0002,TAN,
100,5000000484,000010,MAT00003,Packing Tape 1,28,EA,829.34,23221.52,G100,0003,TAN,
100,5000000484,000020,MAT00061,Business Monitor 16,1,EA,14624.18,14624.18,A100,0002,TAN,
100,5000000484,000030,MAT00028,Safety Gloves 7,49,EA,5586.89,219006.09,G100,0001,TAN,
100,5000000484,000040,MAT00055,Packing Tape 14,46,EA,1282.28,58984.88,G100,0003,TAN,
100,5000000485,000010,MAT00040,Drill Bit Set 10,13,EA,3071.89,39934.57,G100,0003,TAN,
100,5000000485,000020,MAT00001,Barcode Scanner 1,57,EA,9230.3,526127.1,C100,0001,TAN,
100,5000000485,000030,MAT00069,USB-C Dock 18,8,Each,31056.22,248449.76,A100,0003,TAN,
100,5000000485,000040,MAT00035,Carton Box 9,11,EA,283.02,3113.22,A100,0002,TAN,
100,5000000485,000050,MAT00074,Standing Desk 19,53,EA,5945.06,315088.18,C100,0001,TAN,
100,5000000486,000010,MAT00060,Tool Kit 15,44,EA,2111.16,92891.04,C100,0001,TAN,
100,5000000486,000020,MAT00053,USB-C Dock 14,0,EA,34705.0,1561725.0,G100,0001,TAN,
100,5000000486,000030,MAT00017,USB-C Dock 5,1,EA,2981.96,2981.96,A100,0002,TAN,
100,5000000486,000040,MAT00080,Tool Kit 20,39,EA,2943.87,114810.93,A100,0001,TAN,
100,5000000486,000050,MAT00033,Business Monitor 9,19,EA,24037.88,456719.72,A100,0002,TAN,
100,5000000487,000010,MAT00068,Safety Gloves 17,33,EA,6742.77,222511.41,C100,0001,TAN,
100,5000000488,000010,MAT00020,Tool Kit 5,47,EA,3792.23,213881.77,C100,0001,TAN,
100,5000000488,000020,MAT00061,Business Monitor 16,48,EA,14127.77,678132.96,C100,0002,TAN,
100,5000000488,000030,MAT00072,Safety Gloves 18,48,EA,4469.46,214534.08,C100,0001,TAN,
100,5000000489,000010,MAT00023,Pallet 6,9,EA,1017.82,9160.38,C100,0002,TAN,
100,5000000489,000020,MAT00009,Business Monitor 3,14,EA,41413.61,579790.54,G100,0003,TAN,
100,5000000489,000030,MAT00001,Barcode Scanner 1,47,EA,9618.26,452058.22,G100,0001,TAN,
100,5000000489,000040,MAT00040,Drill Bit Set 10,21,EA,3596.07,75517.47,G100,0003,TAN,
100,5000000490,000010,MAT00055,Packing Tape 14,2,EA,1074.34,2148.68,A100,0003,TAN,
100,5000000490,000020,MAT00010,Office Chair 3,28,EA,-16452.69,460675.32,C100,0002,TAN,
100,5000000490,000030,MAT00057,Wireless Keyboard 15,36,EA,33754.66,1215167.76,A100,0002,TAN,
100,5000000490,000040,MAT00027,Packing Tape 7,22,EA,807.48,17764.56,A100,0001,TAN,
100,5000000491,000010,MAT00003 ,Packing Tape 1,4,EA,822.23,3288.92,G100,0002,TAN,
100,5000000492,000010,MAT00003,Packing Tape 1,18,EA,795.21,14313.78,G100,0003,TAN,
100,5000000492,000020,MAT00067,Stretch Film 17,33,EA,764.26,25220.58,G100,0002,TAN,
100,5000000492,000030,MAT00047,Stretch Film 12,38,EA,587.62,22329.56,G100,0001,TAN,
100,5000000492,000040,MAT00046,Meeting Table 12,35,EA,17384.06,730130.52,C100,0002,TAN,
100,5000000492,000050,MAT00038,Office Chair 10,43,EA,4801.67,206471.81,A100,0001,TAN,
100,5000000493,000010,MAT00049,Laptop 15 Inch 13,29,EA,13111.48,380232.92,C100,0001,TAN,
100,5000000493,000020,MAT99999,Safety Helmet 13,10,EA,5253.33,52533.3,C100,0001,TAN,
100,5000000493,000030, MAT00047,Stretch Film 12,9,EA,555.21,4996.89,A100,0002,TAN,
100,5000000494,000010,MAT00022,Office Chair 6,33,EA,6243.98,309077.01,G100,0001,TAN,
100,5000000495,000010,MAT00073,USB-C Dock 19,14,EA,6568.03,91952.42,G100,0003,TAN,
100,5000000495,000020,MAT00007,Stretch Film 2,47,EA,795.82,37403.54,G100,0003,TAN,
100,5000000495,000030,MAT00020,Tool Kit 5,26,EA,3519.65,91510.9,C100,0003,TAN,
100,5000000495,000040,MAT00035,Carton Box 9,57,EA,269.77,15376.89,C100,0001,TAN,
100,5000000496,000010,MAT00009,Business Monitor 3,15,EA,39217.14,588257.1,C100,0002,TAN,
100,5000000497,000010,MAT00053,USB-C Dock 14,-1,EA,36690.54,1247478.36,C100,0001,TAN,
100,5000000497,000020,MAT00039,Carton Box 10,57,EA,315.05,17957.85,C100,0002,TAN,
100,5000000498,000010,MAT00028,Safety Gloves 7,50,EA,5972.74,298637.0,C100,0001,TAN,
100,5000000498,000020,MAT00065,Wireless Keyboard 17,39,EA,4321.29,168530.31,G100,0003,TAN,
100,5000000498,000030,MAT00055,Packing Tape 14,33,EA,1248.35,41195.55,A100,0003,TAN,
100,5000000498,000040,MAT00039,Carton Box 10,24,EA,380.5,9132.0,G100,0001,TAN,
100,5000000499,000010,mat00052,Safety Helmet 13,13,EA,5517.88,71732.44,A100,0002,TAN,
100,5000000499,000020,MAT00038,Office Chair 10,60,EA,4805.58,288334.8,G100,0003,TAN,
100,5000000499,000030,MAT00076,Industrial Lubricant 19,56,EA,2255.22,126292.32,A100,0003,TAN,
100,5000000500,000010,MAT00067,Stretch Film 17,2,EA,802.63,1605.26,A100,0001,TAN,
100,5000000500,000020,MAT00040,Drill Bit Set 10,12,EA,3620.45,43445.4,G100,0003,TAN,
100,5000000500,000030,MAT00019,Carton Box 5,14,EA,894.02,18774.42,A100,0003,TAN,
100,5000000501,000010,MAT00063,Packing Tape 16,29,EA,738.56,21418.24,C100,0001,TAN,
100,5000000501,000020,MAT00045,Laptop 15 Inch 12,29,EA,10988.85,318676.65,C100,0003,TAN,
100,5000000502,000010,MAT00071,Pallet 18,47,EA,861.26,40479.22,A100,0002,TAN,
100,5000000502,000020,MAT00033,Business Monitor 9,7,EA,26400.66,184804.62,C100,0002,TAN,
100,5000000502,000030,MAT00011,Bubble Wrap 3,16,EA,27.97,447.52,C100,0002,TAN,
100,5000000503,000010,MAT00063,Packing Tape 16,35,EA,651.97,22818.95,A100,0002,TAN,
100,5000000504,000010,MAT00076,Industrial Lubricant 19,23,EA,2246.99,51680.77,G100,0003,TAN,
100,5000000504,000020,MAT00036,Safety Gloves 9,37,EA,2909.3,107644.1,,0003,TAN,
100,5000000504,000030,MAT00046 ,Meeting Table 12,17,EA,18216.62,309682.54,A100,0003,TAN,
100,5000000505,000010,MAT00006,Meeting Table 2,46,EA,12789.8,588330.8,G100,0003,TAN,
100,5000000505,000020,MAT00076,Industrial Lubricant 19,46,EA,2345.37,107887.02,A100,0003,TAN,
100,5000000505,000030,MAT00072,Safety Gloves 18,52,EA,4011.9,208618.8,A100,0001,TAN,
100,5000000505,000040,MAT00041,USB-C Dock 11,16,EA,14900.7,238411.2,A100,0003,TAN,
100,5000000505,000050,MAT00049,Laptop 15 Inch 13,2,EA,11561.82,23123.64,,0002,TAN,
100,5000000506,000010,MAT00057,Wireless Keyboard 15,9,EA,37359.97,336239.73,C100,0001,TAN,
100,5000000506,000020, MAT00053,USB-C Dock 14,9,EA,36765.74,330891.66,C100,0002,TAN,
100,5000000506,000030,MAT00070,Meeting Table 18,-5,EA,5804.24,348254.4,C100,0002,TAN,
100,5000000506,000040,MAT00018,Filing Cabinet 5,15,EA,3149.28,47239.2,A100,0002,TAN,
100,5000000507,000010,MAT00071,Pallet 18,44,EA,869.26,38247.44,C100,0001,TAN,
100,5000000507,000020,MAT00051,Bubble Wrap 13,60,EA,849.36,50961.6,,0002,TAN,
100,5000000508,000010,MAT00006,Meeting Table 2,48,EA,13975.4,670819.2,C100,0001,TAN,
100,5000000508,000020,MAT00004,Industrial Lubricant 1,19,EA,4106.47,78022.93,A100,0002,TAN,
100,5000000509,000010,MAT00060,Tool Kit 15,27,EA,-2183.79,58962.33,G100,0002,TAN,
100,5000000509,000020,MAT00017,USB-C Dock 5,18,EA,2893.85,52089.3,G100,0002,TAN,
100,5000000509,000030,MAT00003,Packing Tape 1,34,EA,750.4,25513.6,A100,0001,TAN,
100,5000000509,000040,MAT00062,Office Chair 16,26,EA,14013.99,364363.74,A100,0003,TAN,
100,5000000510,000010,MAT00003,Packing Tape 1,-5,EA,814.05,36632.25,C100,0002,TAN,
100,5000000511,000010,MAT00078,Filing Cabinet 20,14,EA,8127.46,113784.44,A100,0003,TAN,
100,5000000511,000020,MAT00080,Tool Kit 20,14,EA,2664.28,37299.92,G100,0002,TAN,
100,5000000512,000010,MAT00002,Desk Lamp 1,4,EA,7310.11,29240.44,G100,0003,TAN,
100,5000000512,000020,mat00058,Office Chair 15,46,EA,4906.05,180542.64,C100,0003,TAN,
100,5000000512,000030,MAT00014,Filing Cabinet 4,57,EA,11125.37,634146.09,G100,0003,TAN,
100,5000000512,000040,MAT00070,Meeting Table 18,16,EA,5522.06,88352.96,A100,0002,TAN,
100,5000000513,000010,MAT00062,Office Chair 16,20,EA,14993.99,299879.8,A100,0001,TAN,
100,5000000513,000020,MAT00012,Drill Bit Set 3,14,EA,5132.26,71851.64,C100,0003,TAN,
100,5000000513,000030,MAT00035,Carton Box 9,25,EA,293.81,7345.25,G100,0003,TAN,
100,5000000513,000040, MAT00080,Tool Kit 20,49,EA,2812.56,137815.44,c100,0001,TAN,
100,5000000513,000050,MAT00041,USB-C Dock 11,54,EA,16505.27,891284.58,C100,0001,TAN,
100,5000000514,000010,MAT00060,Tool Kit 15,27,EA,1981.13,53490.51,A100,0002,TAN,
100,5000000514,000020,MAT00062,Office Chair 16,43,EA,14459.3,621749.9,C100,0002,TAN,
100,5000000515,000010,MAT00041,USB-C Dock 11,56,EA,15872.51,888860.56,A100,0003,TAN,
100,5000000516,000010,MAT00076,Industrial Lubricant 19,56,EA,2377.52,133141.12,G100,0001,TAN,
100,5000000516,000020,MAT00028,Safety Gloves 7,5,PC,5574.21,27871.05,C100,0001,TAN,
100,5000000517,000010,MAT00015,Carton Box 4,53,EA,213.61,11321.33,A100,0002,TAN,
100,5000000517,000020,MAT00059,Pallet 15,26,EA,225.68,5867.68,C100,0002,TAN,
100,5000000518,000010,MAT00001,Barcode Scanner 1,45,EA,9089.06,613511.55,G100,0001,TAN,
100,5000000518,000020, MAT00075,Carton Box 19,45,EA,783.24,35245.8,A100,0001,TAN,
100,5000000518,000030,MAT00057,Wireless Keyboard 15,15,EA,37727.29,565909.35,C100,0003,TAN,
100,5000000518,000040,MAT00043,Carton Box 11,38,EA,652.72,24803.36,G100,0002,TAN,
100,5000000518,000050,MAT00008,Industrial Lubricant 2,12,EA,6434.45,77213.4,C100,0001,TAN,
100,5000000519,000010,MAT00074,Standing Desk 19,34,EA,-5950.21,202307.14,C100,0001,TAN,
100,5000000519,000020,MAT00035,Carton Box 9,31,EA,320.91,9948.21,A100,0001,TAN,
100,5000000519,000030,MAT00054,Office Chair 14,38,EA,4734.25,179901.5,A100,0001,TAN,
100,5000000519,000040,MAT00049,Laptop 15 Inch 13,44,EA,12639.45,556135.8,C100,0003,TAN,
100,5000000520,000010,MAT00067,Stretch Film 17,27,ea,741.64,20024.28,A100,0003,TAN,
100,5000000520,000020,MAT00079,Packing Tape 20,40,EA,52.99,2119.6,G100,0001,TAN,
100,5000000520,000030,MAT00051,Bubble Wrap 13,33,EA,980.91,32370.03,C100,0001,TAN,
100,5000000521,000010,MAT00071,Pallet 18,11,EA,773.6,8509.6,C100,0002,TAN,
100,5000000522,000010,MAT00001,Barcode Scanner 1,41,Each,8929.13,366094.33,C100,0003,TAN,
100,5000000522,000020,MAT00013,Business Monitor 4,33,EA,29288.92,966534.36,G100,0003,TAN,
100,5000000522,000030,MAT00003,Packing Tape 1,15,EA,887.64,13314.6,c100,0003,TAN,
100,5000000522,000040,MAT00057,Wireless Keyboard 15,52,EA,35253.18,1833165.36,A100,0001,TAN,
100,5000000523,000010,mat00016,Safety Helmet 4,26,EA,304.8,7924.8,G100,0002,TAN,
100,5000000523,000020,mat00005,USB-C Dock 2,45,EA,6221.08,279948.6,A100,0001,TAN,
100,5000000523,000030,MAT00079,Packing Tape 20,4,EA,58.68,234.72,G100,0001,TAN,
100,5000000523,000040,MAT00063,Packing Tape 16,19,EA,712.66,13540.54,A100,0001,TAN,
100,5000000524,000010,MAT00012,Drill Bit Set 3,45,EA,4459.61,200682.45,A100,0003,TAN,
100,5000000525,000010,MAT00021,Business Monitor 6,58,EA,29577.98,1715522.84,C100,0001,TAN,
100,5000000525,000020,MAT00014,Filing Cabinet 4,35,EA,11637.82,407323.7,C100,0001,TAN,
100,5000000525,000030,MAT00072,Safety Gloves 18,26,EA,4448.96,115672.96,C100,0003,TAN,
100,5000000525,000040,MAT00028,Safety Gloves 7,23,EA,5498.91,126474.93,G100,0001,TAN,
100,5000000525,000050,MAT00001,Barcode Scanner 1,30,EA,8926.92,267807.6,C100,0003,TAN,
100,5000000526,000010,MAT00006,Meeting Table 2,0,Each,12168.57,170359.98,A100,0003,TAN,
100,5000000527,000010,MAT00068,Safety Gloves 17,3,EA,6513.72,19541.16,C100,0001,TAN,
100,5000000527,000020,MAT00036,Safety Gloves 9,41,EA,2702.29,110793.89,C100,0001,TAN,
100,5000000527,000030,MAT00040,Drill Bit Set 10,29,EA,3566.57,103430.53,G100,0002,TAN,
100,5000000528,000010,MAT00053,USB-C Dock 14,55,EA,34812.86,1914707.3,C100,0001,TAN,
100,5000000528,000020,MAT00062,Office Chair 16,44,EA,15974.16,702863.04,C100,0002,TAN,
100,5000000529,000010,MAT00073,USB-C Dock 19,18,EA,5638.86,101499.48,C100,0001,TAN,
100,5000000529,000020,MAT00048,Safety Helmet 12,11,EA,1872.65,20599.15,c100,0003,TAN,
100,5000000529,000030,MAT00021,Business Monitor 6,39,EA,30595.28,1193215.92,A100,0002,TAN,
100,5000000529,000040,mat00045,Laptop 15 Inch 12,5,EA,11822.47,59112.35,A100,0002,TAN,
100,5000000530,000010,MAT00011,Bubble Wrap 3,55,EA,30.99,1704.45,C100,0001,TAN,
100,5000000530,000020,MAT00043,Carton Box 11,9,EA,606.34,5457.06,A100,0002,TAN,
100,5000000530,000030,MAT00033,Business Monitor 9,46,EA,25057.25,1152633.5,C100,0001,TAN,
100,5000000531,000010,MAT00016,Safety Helmet 4,-1,EA,301.5,13869.0,A100,0001,TAN,
100,5000000531,000020,MAT00036,Safety Gloves 9,58,EA,2691.61,156113.38,A100,0001,TAN,
100,5000000532,000010,MAT00064,Drill Bit Set 16,32,EA,2975.13,95204.16,A100,0001,TAN,
100,5000000532,000020,MAT00034,Desk Lamp 9,57,EA,9802.43,558738.51,G100,0002,TAN,
100,5000000532,000030, MAT00027,Packing Tape 7,7,EA,781.11,5467.77,A100,0001,TAN,
100,5000000532,000040,MAT00028,Safety Gloves 7,30,EA,5580.19,167405.7,A100,0003,TAN,
100,5000000533,000010,MAT00020,Tool Kit 5,-1,EA,3669.3,168787.8,C100,0003,TAN,
100,5000000533,000020,MAT00017,USB-C Dock 5,17,EA,2910.31,49475.27,c100,0003,TAN,
100,5000000533,000030,MAT00016,Safety Helmet 4,6,EA,293.56,1761.36,C100,0002,TAN,
100,5000000533,000040,MAT00029,Wireless Keyboard 8,31,EA,30422.81,943107.11,C100,0002,TAN,
100,5000000533,000050,MAT00039,Carton Box 10,58,EA,324.56,18824.48,A100,0001,TAN,
100,5000000534,000010,MAT00013,Business Monitor 4,9,EA,32613.08,440276.58,C100,0002,TAN,
100,5000000534,000020,MAT00050,Filing Cabinet 13,4,EA,-9403.81,37615.24,G100,0003,TAN,
100,5000000534,000030,MAT00070,Meeting Table 18,17,EA,5568.04,94656.68,,0002,TAN,
100,5000000535,000010,MAT00055,Packing Tape 14,12,EA,1251.6,15019.2,A100,0003,TAN,
100,5000000535,000020,MAT00017,USB-C Dock 5,33,EA,3183.37,105051.21,G100,0001,TAN,
100,5000000536,000010,mat00075,Carton Box 19,44,EA,787.27,34639.88,A100,0003,TAN,
100,5000000536,000020,MAT00014,Filing Cabinet 4,44,EA,9642.51,424270.44,C100,0003,TAN,
100,5000000536,000030,MAT00032,Safety Helmet 8,-1,EA,305.65,5807.35,C100,0001,TAN,
100,5000000536,000040,MAT00043,Carton Box 11,60,EA,596.13,35767.8,C100,0002,TAN,
100,5000000536,000050,MAT00035,Carton Box 9,2,EA,316.74,633.48,C100,0002,TAN,
100,5000000537,000010,MAT00045,Laptop 15 Inch 12,27,EA,12518.3,337994.1,G100,0002,TAN,
100,5000000537,000020,MAT00038,Office Chair 10,32,EA,4043.55,129393.6,G100,0003,TAN,
100,5000000538,000010,MAT00037,Business Monitor 10,49,EA,13578.65,798424.62,G100,0002,TAN,
100,5000000539,000010,MAT00011,Bubble Wrap 3,1,EA,28.51,28.51,C100,0001,TAN,
100,5000000540,000010,MAT00023,Pallet 6,40,ea,1115.01,44600.4,G100,0002,TAN,
100,5000000540,000020,MAT00026,Filing Cabinet 7,20,EA,10646.75,212935.0,A100,0001,TAN,
100,5000000540,000030,MAT00036,Safety Gloves 9,5,EA,2799.55,13997.75,A100,0003,TAN,
100,5000000541,000010,MAT00001,Barcode Scanner 1,56,EA,10202.31,571329.36,G100,0001,TAN,
100,5000000541,000020,MAT00032,Safety Helmet 8,47,EA,279.46,13134.62,A100,0003,TAN,
100,5000000541,000030,MAT00019,Carton Box 5,43,EA,,34857.09,A100,0001,TAN,
100,5000000541,000040,MAT00054,Office Chair 14,47,EA,5329.74,250497.78,C100,0002,TAN,
100,5000000542,000010,mat00015,Carton Box 4,27,EA,179.86,4856.22,A100,0003,TAN,
100,5000000542,000020,MAT00044,Tool Kit 11,10,EA,5985.63,59856.3,C100,0003,TAN,
100,5000000542,000030,MAT00030,Standing Desk 8,44,EA,5590.34,245974.96,C100,0001,TAN,
100,5000000542,000040,MAT00066,Standing Desk 17,16,EA,4898.56,78376.96,A100,0003,TAN,
100,5000000542,000050,MAT00031,Packing Tape 8,14,EA,145.97,2043.58,A100,0003,TAN,
100,5000000543,000010,MAT00016 ,Safety Helmet 4,42,EA,268.07,11258.94,G100,0003,TAN,
100,5000000543,000020,MAT00050,Filing Cabinet 13,6,EA,11156.64,66939.84,A100,0002,TAN,
100,5000000543,000030,MAT00079,Packing Tape 20,18,EA,52.48,944.64,G100,0003,TAN,
100,5000000544,000010, MAT00063,Packing Tape 16,59,EA,656.08,38708.72,A100,0001,TAN,
100,5000000544,000020,MAT00051,Bubble Wrap 13,13,EA,988.22,12846.86,G100,0001,TAN,
100,5000000544,000030,MAT00019,Carton Box 5,12,EA,878.57,10542.84,C100,0003,TAN,
100,5000000544,000040,MAT00045,Laptop 15 Inch 12,10,EA,11765.19,117651.9,A100,0002,TAN,
100,5000000545,000010,MAT00066,Standing Desk 17,10,EA,-4540.64,45406.4,G100,0002,TAN,
100,5000000545,000020,MAT00018,Filing Cabinet 5,15,EA,3663.4,54951.0,A100,0002,TAN,
100,5000000545,000030,MAT00067,Stretch Film 17,10,EA,672.76,6727.6,G100,0003,TAN,
100,5000000546,000010,MAT00076,Industrial Lubricant 19,43,EA,2133.95,91759.85,A100,0001,TAN,
100,5000000546,000020,MAT00049,Laptop 15 Inch 13,39,EA,13519.93,527277.27,G100,0001,TAN,
100,5000000546,000030,MAT00007,Stretch Film 2,58,EA,715.87,33216.37,,0002,TAN,
100,5000000546,000040,MAT00068,Safety Gloves 17,51,EA,6020.7,307055.7,C100,0003,TAN,
100,5000000546,000050,MAT00075,Carton Box 19,31,EA,931.56,28878.36,C100,0002,TAN,
100,5000000547,000010,MAT00057,Wireless Keyboard 15,59,EA,30870.08,1821334.72,C100,0002,TAN,
100,5000000548,000010,MAT00027,Packing Tape 7,54,EA,842.91,45517.14,A100,0002,TAN,
100,5000000548,000020,MAT00048,Safety Helmet 12,35,EA,1933.71,67679.85,A100,0002,TAN,
100,5000000548,000030,MAT00054,Office Chair 14,12,EA,5435.75,65229.0,C100,0003,TAN,
100,5000000548,000040,MAT00078,Filing Cabinet 20,15,EA,8173.87,122608.05,G100,0001,TAN,
100,5000000548,000050,MAT00017,USB-C Dock 5,5,EA,3149.48,15747.4,C100,0003,TAN,
100,5000000549,000010,MAT00054,Office Chair 14,7,EA,4795.94,33571.58,A100,0002,TAN,
100,5000000549,000020,MAT00051,Bubble Wrap 13,20,EA,883.24,17664.8,G100,0003,TAN,
100,5000000549,000030,MAT00048,Safety Helmet 12,50,EA,1800.37,90018.5,A100,0001,TAN,
100,5000000549,000040,MAT00040,Drill Bit Set 10,28,EA,3509.45,98264.6,A100,0003,TAN,
100,5000000550,000010,MAT00001,Barcode Scanner 1,32,EA,9639.95,308478.4,G100,0001,TAN,
100,5000000551,000010,MAT00057,Wireless Keyboard 15,60,EA,34230.28,2053816.8,G100,0003,TAN,
100,5000000551,000020,MAT00079,Packing Tape 20,27,EA,50.49,1363.23,G100,0001,TAN,
100,5000000551,000030,MAT00071,Pallet 18,9,EA,892.4,8031.6,C100,0001,TAN,
100,5000000552,000010,MAT00015,Carton Box 4,24,EA,203.23,4877.52,G100,0003,TAN,
100,5000000553,000010,mat00054,Office Chair 14,22,EA,4725.07,103951.54,A100,0002,TAN,
100,5000000553,000020,MAT00078,Filing Cabinet 20,46,EA,8653.89,398078.94,A100,0002,TAN,
100,5000000553,000030,MAT00041,USB-C Dock 11,42,EA ,15863.87,666282.54,C100,0001,TAN,
100,5000000553,000040,MAT00038,Office Chair 10,23,EA,4798.32,110361.36,A100,0003,TAN,
100,5000000554,000010,MAT00018,Filing Cabinet 5,17,EA,2969.76,50485.92,C100,0003,TAN,
100,5000000554,000020,MAT00069,USB-C Dock 18,26,EA,30959.98,804959.48,A100,0002,TAN,
100,5000000554,000030,MAT00010,Office Chair 3,45,EA,17006.56,765295.2,G100,0003,TAN,
100,5000000554,000040,MAT00030,Standing Desk 8,38,EA,,226817.82,A100,0001,TAN,
100,5000000554,000050,MAT00063,Packing Tape 16,59,EA ,725.47,42802.73,A100,0002,TAN,
100,5000000555,000010,MAT00052,Safety Helmet 13,31,EA,5650.47,175164.57,X999,0002,TAN,
100,5000000555,000020,MAT99999,Office Chair 3,56,EA,15935.84,892407.04,C100,0003,TAN,
100,5000000555,000030,MAT00071,Pallet 18,51,EA,804.92,41050.92,A100,0001,TAN,
100,5000000555,000040,MAT00008,Industrial Lubricant 2,25,EA,6553.34,163833.5,A100,0002,TAN,
